seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
190,9.742656180002157,1.8133443096309032,-0.176087353,0.9869309114021005,0.093026325,0.004856323,0.13147964191089556,0.015139153001160876,-0.185969448,-2.87529903,5.448275886,-70.91981865,0.8194739774055779,-14,9.742656180002157,1.8133443096309032,-0.176087353,-55.21195301,-35.04022926,-34.04043945,1.2719963788986206,1.0685036182403564,2.1619889736175537,9.93500042,25.73871421813965,221.0002899169922,134.6999969482422,-86.9126651,40.4120718,-0.018123779,0.009131574,2.2980899299106117E-4,0.006964637,-0.013527177,-0.023282236,0.00279774,-0.002627236,-3.81E-04,Drive
191,9.822722815,1.821478153895406,-0.123108403,0.9877151990166078,0.091954657,0.004689314,0.126248176,0.014194242817421373,-0.183867298,-2.88602589,5.085569899082184,-70.74670082,0.078446001,-20,9.822722815,1.821478153895406,-0.123108403,-55.57441498,-34.86662319,-34.78134518,1.264593482017517,1.0685036182403564,2.1720290184020996,9.93500042,25.858469009399414,221.0002899169922,134.6999969482422,-86.9128681,40.4118957,-0.019335665,0.011688328,0.002431642,0.051092671,0.003152838,0.010937101279313747,0.001585853,-7.05E-05,0.001820795,Drive
192,9.778028756669425,1.7918176211199714,-0.094711055,0.9883409211936506,0.091276074,0.00430256,0.12177688671836576,0.013958571939864784,-0.182484279,-2.895125459,5.338597936630249,-70.89102669,0.2408279967494309,-12.55555556,9.778028756669425,1.7918176211199714,-0.094711055,-55.32114292,-35.01107132,-34.61908527,1.2580995559692383,1.0685036182403564,2.181995153427124,9.93500042,25.840240478515625,221.0000457763672,134.6999969482422,-86.9130716,40.4117222,-0.02197864,0.013472740558197594,5.1892342190574674E-5,-0.110023878,-0.033082934,0.043317126,-0.001057122,0.001713931,-5.59E-04,Drive
193,9.770545385416272,1.7834950025799206,-0.05243592,0.9888941454655916,0.090480575,0.005458758,0.11777083611893423,0.010691255887120384,-0.181226557,-2.903550727,4.675039913654327,-70.96569031,0.36416999086737634,-14,9.770545385416272,1.7834950025799206,-0.05243592,-55.98494492,-35.08585732,-34.49610928,1.251220464706421,1.0685036182403564,2.1920931339263916,9.93500042,25.94858169555664,221.0002899169922,134.6999969482422,-86.9132744,40.4115476,-0.021895612,0.011515657043929926,0.001024504,-0.073026018,-0.0203255,0.052831925,-9.74E-04,-2.43E-04,4.136563172491575E-4,Drive
194,9.767028669709141,1.7377496876762908,-0.067971844,0.9894643935185035,0.088996392,0.006695031,0.11398662033590298,0.007154641,-0.178591652,-2.911562084,4.784107924,-70.73657463,0.032085999492555854,-14.55555556,9.767028669709141,1.7377496876762908,-0.067971844,-55.87599899,-34.85686348,-34.82672924,1.2439372539520264,1.0685036182403564,2.2020137310028076,9.93500042,26.058549880981445,221.00035095214844,134.6999969482422,-86.9134775,40.4113754,-0.021812585,0.012666184956985481,-7.41E-06,-0.026813526,-0.030242705,0.002123182,-8.91E-04,9.073750545424454E-4,-6.18E-04,Drive
195,9.735337028,1.7128296139148564,-0.104369631,0.9900267454026972,0.087612082,0.006050975,0.11014659644909275,0.007434722,-0.175712301,-2.919336752,5.295653901100159,-70.74755455,0.5848679828643799,-17.125,9.735337028,1.7128296139148564,-0.104369631,-55.36494072,-34.86772141,-34.27431343,1.2386609315872192,1.0685036182403564,2.2120542526245117,9.93500042,26.079729080200195,221.00013732910156,134.6999969482422,-86.9136839,40.4111992,-0.018871029,0.004742962,-6.12E-04,0.002432721,-0.011825372,-0.035618819,0.00205049,-0.007015848,-0.001223177,Drive
196,9.783627459146444,1.7095498159093765,-0.123889555,0.9904262249909558,0.088054529,0.002779466,0.1062429648579903,0.013413617776218549,-0.175923187,-2.926685736,5.226845889091492,-70.81587486,0.6995479887723923,-15.66666667,9.783627459146444,1.7095498159093765,-0.123889555,-55.43301704,-34.93579742,-34.16036526,1.2336376905441284,1.0685036182403564,2.2220335006713867,9.93500042,26.07015037536621,221.00006103515625,134.6999969482422,-86.9138907,40.4110227,-0.022132835,0.020447074255942214,4.0031250710915594E-5,0.069282249,-0.015971213,0.004004027,-0.001211316,0.008688264,-5.71E-04,Drive
197,9.849456222311964,1.7141815528128912,-0.103309536,0.9908580600636677,0.087450108,0.003050644,0.10267470220049608,0.012096825562128164,-0.174817037,-2.934025746,5.101673903465271,-70.62933632,0.286089993,-13.55555556,9.849456222311964,1.7141815528128912,-0.103309536,-55.55855507,-34.74925926,-34.57504349,1.230069637298584,1.0685036182403564,2.2319729328155518,9.93500042,25.981138229370117,220.9999237060547,134.6999969482422,-86.9140953,40.4108497,-0.02080439,0.011385184832514056,0.003823726,0.13503095015738775,-0.003820668,0.022764589565182194,1.1712842953201492E-4,-3.74E-04,0.003212879,Drive
198,9.807991231529458,1.6968306818054717,-0.086652704,0.9912763461470604,0.086905009,0.002005868,0.09906004,0.013443843157102283,-0.173561057,-2.941220171,5.023837912082672,-70.96630066,0.672341981,-15.625,9.807991231529458,1.6968306818054717,-0.086652704,-55.63578075,-35.08622349,-34.18671726,1.2267208099365234,1.0685036182403564,2.242027997970581,9.93500042,25.970121383666992,221.0000457763672,134.6999969482422,-86.9142992,40.4106745,-0.022248937,0.011935015707142437,0.001832542,0.084692597,-0.010697535,0.041435368,-0.001327418,1.7620594007894397E-4,0.001221695,Drive
199,9.786702702346357,1.6796511550551478,-0.093250389,0.9915948105089872,0.086060405,0.001677986,0.096581264,0.013495957198579914,-0.171842421,-2.946242302,5.519523882865906,-70.63848671,0.7534719815850258,-14.55555556,9.786702702346357,1.6796511550551478,-0.093250389,-55.1403389,-34.75828728,-34.10595329,1.2241592407226562,1.0685036182403564,2.2520220279693604,9.93500042,25.930484771728516,220.99996948242188,134.6999969482422,-86.9145005,40.4105005,-0.022322613,0.014113240667903633,-5.77E-04,0.090438426,-0.00338012,0.037600422,-0.001401094,0.002354431,-0.001187594,Drive
200,9.815567590657947,1.696644835101748,0.015919240397001048,0.9917871720582536,0.085861322,0.005105998,0.094631734,0.006213932,-0.172127144,-2.950802736,5.401915898323059,-70.66447289,0.8371639826707542,-17.25,9.815567590657947,1.696644835101748,0.015919240397001048,-55.25758091,-34.7842733,-34.02250542,1.2222130298614502,1.0685036182403564,2.2620418071746826,9.93500042,25.880611419677734,220.9999237060547,134.6999969482422,-86.9147014,40.4103261,-0.027150085,0.008052212,0.002424115,0.051584104889804874,-9.02E-04,0.076414501,-0.006228566,-0.003706597,0.001813268,Drive
201,9.878387867825703,1.6935289345898674,0.092669608,0.9918208481038658,0.085537204,0.009009732,0.094289335,-0.001768001,-0.17222472,-2.952181777,5.345795917510986,-70.62653069,0.8746179877407849,-16,9.878387867825703,1.6935289345898674,0.092669608,-55.31504292,-34.74633114,-33.9865155,1.2222695350646973,1.0685036182403564,2.272001028060913,9.93500042,25.840778350830078,221.98751831054688,134.6999969482422,-86.9149037,40.4101541,-0.028929252,0.014528379455159047,0.002839254,0.047220743975593046,-0.016625293,0.075299434,-0.008007733,0.00276957,0.002228406,Drive
202,9.983917309687687,1.6899223625659943,0.3081708208550341,0.9917650934561942,0.086110752,0.011902161322317077,0.093955402,-0.007540521,-0.173918335,-2.953339732,4.926481904983521,-70.60493668,1.1909639728069306,-17.125,9.983917309687687,1.6899223625659943,0.3081708208550341,-55.73386887,-34.72522522,-33.66846146,1.222835898399353,1.0685036182403564,2.281992197036743,9.93500042,25.800533294677734,221.99984741210938,134.6999969482422,-86.9151116,40.409982,-0.042937225,0.016497324135502603,0.009540782,0.094777765,-0.047305727,0.23068622635333863,-0.022015706,0.004738514,0.008929935,Drive
203,10.02052269167113,1.6872448718663557,0.8385449442469958,0.9907115721008153,0.083799616,0.034991689,0.10091731328408694,-0.053253136,-0.174031305,-2.943205854,5.8818638801574705,-70.63348503,1.5082859622314573,-14.77777778,10.02052269167113,1.6872448718663557,0.8385449442469958,-54.7782428,-34.75340744,-33.35150517,1.2282841205596924,1.0685036182403564,2.2920429706573486,9.93500042,25.66192054748535,222.98751831054688,134.6999969482422,-86.9153218,40.4098122,-0.064156754,0.010033018030881774,0.009481476,0.023462314050174453,-0.074188208,0.3014763692050304,-0.043235235,-0.001725792,0.008870629,Drive
204,9.803469889372298,1.6591321114197517,0.8788309055335314,0.9883715753416413,0.081675916,0.047204037,0.11911960025724855,-0.075050928,-0.173589271,-2.908240235,5.760229887962342,-69.80412834,2.1313399469852445,-16.5,9.803469889372298,1.6591321114197517,0.8788309055335314,-54.89975491,-33.92417326,-32.7279636,1.2402136325836182,1.0685036182403564,2.301945686340332,9.93500042,25.46234703063965,224.97450256347656,134.6999969482422,-86.9155313,40.4096487,-0.066837365,0.00407874,0.002364809,-0.118598188,-0.087098771,0.14129347274604354,-0.045915846,-0.00768007,0.001753962,Drive
205,9.774965054780534,1.670558998885664,0.44363047853473897,0.9874851981413018,0.081321986,0.041560438,0.12853159618030474,-0.062134592,-0.172134958,-2.888090488,5.528307900428772,-69.18095215,3.0094959318637846,-15.88888889,9.774965054780534,1.670558998885664,0.44363047853473897,-55.13228703,-33.30075348,-31.8501734,1.2517039775848389,1.0685036182403564,2.3119752407073975,9.93500042,25.21172332763672,227.96267700195312,134.6999969482422,-86.9157504,40.4094924,-0.050765559,0.006652601,0.001570115,-0.0749257,-0.042265328,-0.171001379,-0.02984404,-0.005106209,9.592675662698965E-4,Drive
206,9.868761386686158,1.6947718083279804,0.6601547941710185,0.9872367261694028,0.081333515,0.040001101,0.13091610701611409,-0.058582461,-0.171916923,-2.882963914,5.735585880279541,-68.45005058,3.304491934776306,-15.75,9.868761386686158,1.6947718083279804,0.6601547941710185,-54.92427685,-32.57021749,-31.5552994,1.257862926,1.0685036182403564,2.3220207691192627,9.93500042,25.001354217529297,229.97555541992188,134.6999969482422,-86.9159737,40.4093466,-0.058876278,0.0011982,0.002302424,0.055569584553058333,-0.013070622,0.0813915,-0.037954759,-0.010560609,0.001691577,Drive
207,9.854787798761164,1.6976989559756899,0.7570612057320123,0.9852819408027871,0.080210789,0.048549968,0.14284920055889389,-0.073924213,-0.172803384,-2.860038767,5.250391883850098,-67.61069084,3.045363948345184,-17.77777778,9.854787798761164,1.6976989559756899,0.7570612057320123,-55.41008083,-31.73073536,-31.81479336,1.2683409452438354,1.0685036182403564,2.3320388793945312,9.93500042,24.76142120361328,231.97634887695312,134.6999969482422,-86.916202,40.4092065,-0.061049142,-2.27E-04,0.003574643,-0.03183426,-0.032700211,0.024839567038619403,-0.040127624,-0.011985653,0.002963795,Drive
208,9.829082396423932,1.3416213850373204,0.27029893691515894,0.9837979662765577,0.078998381,0.051704233,0.1523955402154367,-0.078902247,-0.17204365,-2.841033461,4.871703922748566,-66.6908107,3.534583947658539,-17.375,9.829082396423932,1.3416213850373204,0.27029893691515894,-55.78852482,-30.81061144,-31.32581749,1.2786505222320557,1.0685036182403564,2.342074155807495,9.93500042,24.509859085083008,234.96583557128906,134.6999969482422,-86.9164334,40.4090753,-0.03840628,-0.002219511,-5.49E-05,-0.052366664,-0.380782918,-0.510980493,-0.017484761,-0.01397832,-6.66E-04,Drive
209,9.864975039775555,1.1083629245941455,-0.08993792,0.9849593674094932,0.072160823,0.044155665248343086,0.1505938225868836,-0.066100434,-0.156091163,-2.843343823,6.838587863445282,-67.23212494,3.7009919357299803,-17.55555556,9.864975039775555,1.1083629245941455,-0.08993792,-53.82103096,-31.35216951,-31.15879942,1.2840321063995361,1.0685036182403564,2.352062225341797,9.93500042,24.074726104736328,235.99066162109375,134.6999969482422,-86.9166702,40.4089533,-0.021599085,0.007826851,-0.001549358,0.022046867,-0.4453631,-0.741042603,-6.78E-04,-0.003931959,-0.002160205,Drive
210,9.930234325742259,1.0399195598167124,-0.029846397,0.986214145,0.066962961,0.033737591,0.14745137225655677,-0.047295081,-0.142516414,-2.848156966,6.9585138702392575,-67.08914055,3.4599199306964876,-15.625,9.930234325742259,1.0399195598167124,-0.029846397,-53.70134899,-31.20894135,-31.40035942,1.2902103662490845,1.0685036182403564,2.3619771003723145,9.93500042,23.36951446533203,236.0043487548828,134.6999969482422,-86.9168993,40.4088366,-0.025370918,0.015584018390548859,0.001000781,0.058458791,-0.37799881,-0.496248934,-0.0044494,0.003825209,3.8993410942443076E-4,Drive
211,9.848872564,1.0285855936772614,-0.1955,0.9873808645507665,0.060906767302635806,0.013825178092110504,0.1453040676209533,-0.009682103,-0.124626954,-2.8500198,7.079171876907349,-66.72021278,4.2504799175262455,-14.55555556,9.848872564,1.0285855936772614,-0.1955,-53.58069096,-30.84025743,-30.60894541,1.3029983043670654,1.0685036182403564,2.3720438480377197,9.93500042,22.48166847229004,236.00587463378906,134.6999969482422,-86.9171207,40.4087246,-0.025157418,0.026223435876461525,-6.83E-04,-0.024421266,-0.205663783,-0.292281394,-0.0042359,0.014464626,-0.001294344,Drive
212,10.061572426731146,1.0204807838189949,-0.025839,0.987828075,0.058226897,-9.21E-04,0.14422089816297143,0.018738816,-0.115024924,-2.850566508,6.688283863067627,-66.65518669,5.184267883300781,-13.625,10.061572426731146,1.0204807838189949,-0.025839,-53.97170097,-30.77535351,-29.67479137,1.3184901475906372,1.0685036182403564,2.382063865661621,9.93500042,21.63113784790039,236.0059814453125,134.6999969482422,-86.9173321,40.4086184,-0.038323252,0.019142352022542573,0.007121115,0.14135119058553455,-0.126491962,0.15239465482605313,-0.017401734,0.007383542,0.006510268,Drive
213,10.034792543614952,1.1065991666999835,1.1601472848538057,0.9845107604677861,0.058625567,0.008720298,0.16459437645971775,0.002163046,-0.118692579,-2.810168667,6.632163863182068,-66.30199669,5.280647921562195,-14.22222222,10.034792543614952,1.1065991666999835,1.1601472848538057,-54.02733299,-30.42216331,-29.57902145,1.340992808,1.0685036182403564,2.3920352458953857,9.93500042,20.829526901245117,236.99526977539062,134.6999969482422,-86.9175367,40.4085177,-0.099062979,3.289178230960925E-4,0.010031991548692951,0.10145171330525325,-0.079207973,1.1767639752763968,-0.078141461,-0.011429892,0.009421144,Drive
214,10.001240758062567,1.1983888823430515,1.5727030200865662,0.9764255105870442,0.058247498661569024,0.034796925,0.20439906649797865,-0.044521942,-0.128519052,-2.731751416,3.149429926872253,-66.43985661,4.830589892864228,-16.25,10.001240758062567,1.1983888823430515,1.5727030200865662,-57.51079895,-30.55990141,-30.02968948,1.381271243095398,1.1268095970153809,2.402042865753174,9.93500042,19.937217712402344,240.96583557128906,134.6999969482422,-86.9177369,40.4084274,-0.11670148,-0.021126123,0.004701448,0.054719786042148624,-0.088442256,1.129569636386575,-0.095779959,-0.032884932,0.004090601,Drive
215,9.942747338304242,1.4147621942955313,1.5199418477352382,0.9662859983814572,0.056685988,0.057343064,0.24416059978957316,-0.084009808,-0.13813137,-2.652422296,2.791481937170029,-63.85296875,5.225381889343262,-23,9.942747338304242,1.4147621942955313,1.5199418477352382,-57.86777088,-27.97350147,-29.63538544,1.427440881729126,1.1872657537460327,2.412043571472168,9.93500042,19.289676666259766,246.95016479492188,134.6999969482422,-86.9179416,40.4083543,-0.113878535,-0.015195567,0.007975115,0.012917509356748711,0.029357752,0.6838072014665141,-0.092957016,-0.026954377,0.007364268,Drive
216,9.924948032085712,1.5329566437464495,1.064662274546348,0.956066884,0.058943036401156085,0.070556987,0.2782275115401999,-0.103476171,-0.152584538,-2.583126788,2.2871339462697504,-61.90999687,5.766573886871338,-21.66666667,9.924948032085712,1.5329566437464495,1.064662274546348,-58.37333885,-26.02991941,-29.09333935,1.4618182182312012,1.0770329236984253,2.421962261199951,9.93500042,18.425716400146484,252.9680176,134.6999969482422,-86.9181478,40.4083013,-0.092006644,-0.008280539,0.006255254,0.029740241,0.001285126,0.041330203,-0.071085126,-0.020039348,0.005644407,Drive
217,9.832177949183196,1.5109745691557532,0.6516434298918664,0.9495203170961547,0.061848026,0.069237368,0.29960803528433866,-0.095781945,-0.159594976,-2.537957444,2.0670459419488907,-60.04010292,5.842823877334594,-19.375,9.832177949183196,1.5109745691557532,0.6516434298918664,-58.5929388,-24.15990358,-29.01623541,1.496265172958374,1.0685036182403564,2.432006597518921,9.93500042,17.884849548339844,256.9826965332031,134.6999969482422,-86.9183501,40.4082649,-0.068011615,0.002880768,0.001000781,0.020354576481198802,-0.067820606,-0.286630565,-0.047090096,-0.008878042,3.8993410603369326E-4,Drive
218,9.871435924641137,1.2584591817508624,-0.109436789,0.9493859705415745,0.063280509,0.062186010218071706,0.30130636229098423,-0.081040401,-0.158297197,-2.533396825,2.6150699497759344,-59.84453667,5.831355891227722,-16.77777778,9.871435924641137,1.2584591817508624,-0.109436789,-58.04528076,-23.96445948,-29.02819143,1.5266555547714233,1.0685036182403564,2.4420900344848633,9.93500042,17.425678253173828,259.9891052246094,134.6999969482422,-86.9185539,40.4082404,-0.022322612,-0.001768788,-7.86E-05,0.05426342,-0.317105356,-0.905201138,-0.001401094,-0.013527598,-6.89E-04,Drive
219,9.968705325450712,0.8732699183295074,0.018544374739082114,0.9526480326374758,0.055825294,0.047803926,0.2948313343872144,-0.058741438,-0.134993335,-2.545420244,3.2342199313640596,-59.84453701,5.690445871353149,-16.625,9.968705325450712,0.8732699183295074,0.018544374739082114,-57.4258868,-23.96445944,-29.16934542,1.5519214868545532,1.0685036182403564,2.452122926712036,9.93500042,16.74269676208496,260.00592041015625,134.6999969482422,-86.9187487,40.4082196,-0.023698501,0.006818657,0.001273587,0.099038365,-0.467236503,-0.560943567,-0.002776983,-0.004940153,6.627397198067273E-4,Drive
220,10.02011328,0.7126691180814817,-0.059710217,0.9564216836140707,0.040609894,0.018647225,0.2884861391324263,-0.012271027,-0.08857141,-2.556256808,3.599975910782814,-59.49464081,5.301143903732299,-17.22222222,10.02011328,0.7126691180814817,-0.059710217,-57.06037506,-23.6145636,-29.55925749,1.5836673974990845,1.059999942779541,2.4620559215545654,9.93500042,15.660077095031738,260.0102844238281,134.6999969482422,-86.9189316,40.4081979,-0.0167983,0.005356661,0.004299425,0.11015657278207633,-0.165068689,-0.181500879,0.004123219,-0.006402149,0.003688578,Drive
