seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
162,-7.60E-04,0.1917329530403452,0.014476396215772167,28.44771553039551,7.005361828804016,-2.868219945,-0.184640082,-0.010468904,-0.005508147,0.9826732682950289,-0.022512874,0.006952324,0.37153457351101254,9.898456851255547,0.12882039535935352,0.23867534638102195,1.2683277130126953,0.10816653817892075,1.1638456583023071,9.942000389099121,0.16984698176383972,345.9880065917969,158.89999389648438,-86.9126088,40.3886478,-43.125,-6.97E-05,-2.77E-04,0.001021538,-0.020685779,0.012855962759733778,0.001961531,-34.67239941,32.805433387756345,-29.92794153,9.898456851255547,0.12882039535935352,0.23867534638102195,Drive
163,0.011091982,0.063434104,0.0081286,28.548853359222413,7.095885858535767,-2.743779955,-0.219029666,-0.015439639,0.009797168,0.9755399290797779,-0.025835248,-0.025882979,0.44138313236745813,9.917616797882376,0.31768495712465455,0.2647147180458296,1.2870852947235107,0.12041594833135605,1.037765622138977,9.942000389099121,0.6604322791099548,345.8105773925781,159.39999389648438,-86.9126088,40.3886506,-36.66666667,-6.86E-04,-0.001071948,-4.60E-04,-0.021302556,0.012061268,6.0936459509692E-4,-34.57126133,32.89534740447998,-29.80423351,9.917616797882376,0.31768495712465455,0.2647147180458296,Drive
164,0.015475837929734906,-0.169716815,-0.011674264,28.29911943435669,7.178235864639282,-2.795141954,-0.215595394,-0.015139231,0.00628619,0.9762851862074102,-0.026766131,-0.018810871,0.43443393099655225,9.955841009,0.012181906,0.25398186230760755,2.2610652446746826,0.27586227655410767,1.0476593971252441,9.942999839782715,0.9678760170936584,345.57061767578125,159.39999389648438,-86.9126106,40.3886583,-35,-0.004410851,-7.52E-04,2.876320340697771E-4,-0.025026946,0.012381518282249425,0.001356615,-34.82050755,32.978917350769045,-29.85510742,9.955841009,0.012181906,0.25398186230760755,Drive
165,-0.002608859,-0.128112657,-0.010675886,28.934007453918458,6.8444438695907595,-2.084369957,-0.182246603,-0.010014645,-0.01046641,0.983118939,-0.023471267,0.016922500868811488,0.36678497292674506,9.944408306,-0.296300556,0.2217978161660213,2.020291805267334,0.39597979187965393,1.0576436519622803,9.944000244140625,0.9025418162345886,346.1723327636719,159.39999389648438,-86.9126132,40.3886673,-46.22222222,-0.004111472,0.001292177,3.406648891261564E-4,-0.024727567,0.014425393126797505,0.001409648,-34.18622921,32.64463758468628,-29.14445749,9.944408306,-0.296300556,0.2217978161660213,Drive
166,-0.01946528,-0.137379968,-0.00992088,29.893171367645262,6.153191871643067,-1.028825994,-0.163073205,-0.007007502,-0.020057992,0.9863605366169828,-0.020341037,0.037287583,0.3280674661826162,9.904470823343518,-0.507632679,0.19207628765731183,1.3476158380508423,0.41012194752693176,1.0676199197769165,9.946000099182129,0.6580098867416382,347.8706970214844,159.39999389648438,-86.9126154,40.3886751,-47,-0.001564184,0.001181663,0.001722827,-0.022180279,0.014314879491491225,0.002791809,-33.2268214,31.95326332092285,-28.08915743,9.904470823343518,-0.507632679,0.19207628765731183,Drive
167,-0.005562866,0.03795046,0.003118927,29.985769424438477,5.871981887817383,-0.828867979,-0.154469754,-0.005893868,-0.024357125,0.9876769329737691,-0.019184055,0.046309617,0.31072452751178187,9.898468397196057,-0.421189056,0.19324075553602385,1.5065264701843262,0.1063014566898346,1.0776501893997192,9.947999954223633,0.3343009352684021,347.15899658203125,159.39999389648438,-86.9126164,40.3886798,-58.22222222,-6.15E-04,4.462743515953494E-4,5.0409727512849766E-5,-0.02123139,0.013579490522230134,0.001119392,-33.13458942,31.67180938720703,-27.88895552,9.898468397196057,-0.421189056,0.19324075553602385,Drive
168,0.007880516,0.019464363172216323,0.00160048,29.884143314361573,5.817325907,-0.896089982,-0.157734882,-0.006648903,-0.02068137,0.9872423555087118,-0.019668311,0.038747199783915456,0.317249317,9.910615513625654,-0.364597638,0.19648442518653222,45,0.15000000596046448,1.0374336242675781,9.946999549865723,0.3342645466327667,347.1577148,158.89999389648438,-86.9126167,40.3886815,-63.375,-2.12E-04,4.299654901136183E-5,6.227083933693402E-5,-0.020828112,0.013176213,0.001131254,-33.23560535,31.616543292999268,-27.95593342,9.910615513625654,-0.364597638,0.19648442518653222,Drive
169,0.020336447,0.10624620672857878,0.008456463,29.944045486450197,5.832941866,-1.042733987,-0.163963191,-0.007779784,-0.015349429,0.9863012490920651,-0.020361257,0.027729405,0.3297483362619159,9.954012797429012,-0.169033363,0.21052237686056358,45,0.17691805958747864,1.047461748123169,9.946999549865723,0.33103635907173157,347.2086486816406,158.89999389648438,-86.9126168,40.3886827,-65.44444444,-2.22E-05,4.29965427950097E-5,-8.90E-06,-0.020638334,0.013176213,0.001060087,-33.17545937,31.632403411865234,-28.10269945,9.954012797429012,-0.169033363,0.21052237686056358,Drive
170,5.800099048799682E-4,0.025359158955731438,0.002082165,29.78166337966919,5.784751882553101,-0.887671987,-0.171499245,-0.009086392,-0.009671681,0.9850944483164444,-0.021222783,0.015939027206628646,0.3449023918619434,9.953854746,-0.13310076,0.21408793301258272,45,0.12206555902957916,1.0572969913482666,9.946000099182129,0.32087627053260803,347.2654113769531,158.89999389648438,-86.9126168,40.3886832,-64.66666667,7.264932631108078E-5,-1.47E-04,5.040972977334145E-5,-0.020543445,0.012986435003361656,0.001119392,-33.33881756,31.586165332794188,-27.94775955,9.953854746,-0.13310076,0.21408793301258272,Drive
171,-0.020768277,0.001192324,-0.002660671,29.85303337097168,5.813787879943848,-0.99124999,-0.171655156,-0.009356295,-0.008831188,0.9850729790706079,-0.021468921,0.014187057891372338,0.34520021804328105,9.909941765868549,-0.139698445,0.21118111872267956,45,0.10816653817892075,1.0673043727874756,9.944000244140625,0.3031179904937744,347.3297424316406,158.89999389648438,-86.9126168,40.3886834,-65.5,2.5204879014743763E-5,-2.82E-05,-5.63E-05,-0.02059089,0.013105046067350698,0.001012642,-33.26671547,31.613493385314943,-28.05097153,9.909941765868549,-0.139698445,0.21118111872267956,Drive
172,-0.005364168,0.001243053,0.001148799,29.87889736175537,5.842457880973816,-0.996129981,-0.170476168,-0.009364415,-0.008832011,0.9852776220701274,-0.021468192,0.014211612798779914,0.34280703773776305,9.901395511,-0.139651983,0.21320223873390734,45,0.10000000149011612,1.0773074626922607,9.940999984741211,0.2787092924118042,347.3784484863281,158.89999389648438,-86.9126168,40.3886834,-64.11111111,8.451044096077964E-5,-1.11E-04,-2.34E-04,-0.020531584,0.013022018271019158,8.347257338825938E-4,-33.24036343,31.64301736831665,-28.05585142,9.901395511,-0.139651983,0.21320223873390734,Drive
173,0.003139872,0.001848885,-1.39E-04,30.143881549835204,5.876007876396179,-1.112395984,-0.169372437,-0.009405754,-0.008876747,0.9854671874871621,-0.021548958,0.014309810250639342,0.3405687055335595,9.906462891587934,-0.139698445,0.21336776408755664,45,0.10000000149011612,1.0361510515213013,9.940999984741211,0.24988001585006714,347.4125977,159.39999389648438,-86.9126167,40.3886832,-66.25,7.048239226255995E-5,-1.88E-04,-2.23E-04,-0.020545612,0.012945263252521936,8.457885006254611E-4,-32.97611126,31.67571340560913,-28.17248352,9.906462891587934,-0.139698445,0.21336776408755664,Drive
174,0.019674746,0.00409087,-6.07E-04,30.05530943,5.787069907188416,-0.845703988,-0.168333936,-0.009423238,-0.008634731,0.9856471037401736,-0.021486777,0.013849526942137954,0.33845520540348534,9.947230922365652,-0.133356304,0.21283634679699406,45,0.10000000149011612,1.0461045503616333,9.93999958,0.2199065238237381,347.43524169921875,159.39999389648438,-86.9126166,40.388683,-65.11111111,-1.04E-05,-4.45E-06,-1.87E-04,-0.020626473,0.013128768318124767,8.821701800486851E-4,-33.06480549,31.587141361236572,-27.90554754,9.947230922365652,-0.133356304,0.21283634679699406,Drive
175,2.2032654401168083E-4,0.001454897,-0.002583029,29.838271446228028,5.859415898323059,-1.022847985,-0.167197821,-0.009432375,-0.008468588,0.9858417707739524,-0.021433143,0.013543616971272288,0.3361460262710608,9.950494895860986,-0.133263379,0.21081522584540172,45,0.10816653817892075,1.0560635328292847,9.939000129699707,0.1973634958267212,347.44610595703125,159.39999389648438,-86.9126164,40.3886823,-62.375,1.55677113035531E-4,-2.06E-04,-1.99E-04,-0.020460418,0.012927129457804184,8.703090699199695E-4,-33.28098953,31.660219345092774,-28.08317947,9.950494895860986,-0.133263379,0.21081522584540172,Drive
176,-0.017256561,-5.74E-04,7.321038871135527E-4,29.92989342,5.817813878059387,-0.982099984,-0.16590694,-0.009421343,-0.008569705,0.9860591280807569,-0.021427195,0.013774786831684482,0.33353014738814346,9.912273666233693,-0.137305623,0.2136262106229958,0,0.10000000149011612,1.066057801246643,9.939000129699707,0.078684986,0,159.39999389648438,-86.9126162,40.3886816,-64.66666667,-2.22E-05,-5.19E-05,-1.16E-04,-0.020638334,0.013081324,9.533368521234364E-4,-33.18997742,31.617763423919676,-28.04169945,9.912273666233693,-0.137305623,0.2136262106229958,Drive
177,-0.007064736,-2.79E-04,2.628770268079147E-4,29.784957389831543,5.854901891,-0.991493977,-0.164739483,-0.009434253,-0.008686547,0.9862536556512407,-0.021474906,0.014026341390190194,0.3311658759140274,9.899470264,-0.139187357,0.2131412577571221,0,0.10000000149011612,1.076088547706604,9.939000129699707,0.007350331,0,159.39999389648438,-86.9126161,40.3886811,-65.875,-2.22E-05,1.1416321939074443E-4,-1.39E-04,-0.020638334,0.013247379454449542,9.296146262147763E-4,-33.33503521,31.654729347229004,-28.05145941,9.899470264,-0.139187357,0.2131412577571221,Drive
178,0.005912568,0.00148005,4.4302685746868835E-4,29.897319469451904,5.86514986,-1.012965979,-0.163726969,-0.009471523,-0.008738842,0.986421458,-0.021551229,0.014139336823187406,0.3291148086196011,9.910291984,-0.138300548,0.21378662501676723,0,0.10000000149011612,1.0364878177642822,9.939000129699707,0.013735958375036716,0,158.89999389648438,-86.912616,40.3886809,-65.88888889,-8.15E-05,1.9274321407332873E-5,-1.87E-04,-0.02069764,0.013152490541772935,8.821701817440538E-4,-33.22303932,31.66461130142212,-28.07329742,9.910291984,-0.138300548,0.21378662501676723,Drive
179,0.019242453,0.004157052,-5.35E-04,29.83595335006714,5.8901598834991455,-0.981001981,-0.162643014,-0.009438452,-0.0085253,0.9866029238237918,-0.021400867,0.013752385,0.3269113496090602,9.951194735406672,-0.132705828,0.21278697990098047,0,0.10000000149011612,1.046655535697937,9.939000129699707,0.005884823,0,158.89999389648438,-86.912616,40.3886809,-65.88888889,-4.60E-05,9.044099009134671E-5,-2.82E-04,-0.020662056,0.013223657167507607,7.872812899769944E-4,-33.28428345,31.690597305297853,-28.04133358,9.951194735406672,-0.132705828,0.21278697990098047,Drive
180,0.00244923,0.001851922,0.001051418,29.840467376708986,5.894917898,-0.983441982,-0.161596491,-0.009449982,-0.008411003,0.9867757807657557,-0.021371997,0.013545792170085953,0.3247873661587539,9.953636937928431,-0.13291491,0.21323418298971306,0,0.10000000149011612,1.0564625263214111,9.939000129699707,0.002045993,0,158.89999389648438,-86.912616,40.3886809,-66.75,1.482653106083569E-6,1.9274319146841186E-5,-2.34E-04,-0.020614612,0.013152490559856869,8.347257378384543E-4,-33.27952534,31.69462333679199,-28.04328545,9.953636937928431,-0.13291491,0.21323418298971306,Drive
181,-0.018907482,-0.001577241,6.317405880076214E-4,29.830707397460937,5.890037889480591,-1.028947991,-0.160621669,-0.009489915,-0.008508046,0.9869337290236093,-0.02146864,0.013745626,0.3228149463250799,9.915122356229615,-0.137956098,0.21416053067422608,0,0.10000000149011612,1.0665265321731567,9.939000129699707,5.208876100368798E-4,0,158.89999389648438,-86.912616,40.3886809,-65.75,3.70659902737051E-5,-1.23E-04,-1.51E-04,-0.020579029,0.013010157217967857,9.177535132604461E-4,-33.28916332,31.690719299316406,-28.08879139,9.915122356229615,-0.137956098,0.21416053067422608,Drive
182,-0.009317921,4.916591569781303E-4,-0.00120718,29.75982530593872,5.921391878128052,-0.953551983,-0.159547192,-0.009533026,-0.008706744,0.9871058011284242,-0.021602311,0.014147484719824906,0.3206436874774786,9.898140333231213,-0.139651983,0.2130396214937701,0,0.10000000149011612,1.0766113996505737,9.939000129699707,9.907296043820679E-5,0,158.89999389648438,-86.912616,40.3886809,-68,5.8735331269697504E-5,-1.88E-04,-2.47E-04,-0.020557359,0.012945263261476962,8.222943780800471E-4,-33.35980129,31.72109733581543,-28.01327343,9.898140333231213,-0.139651983,0.2130396214937701,Drive
183,0.003019694,0.00121168,-0.001829018,29.88585142,5.881375889778138,-0.93573999,-0.158463973,-0.009554495,-0.008720148,0.9872799590953345,-0.021633452,0.014190833,0.3184499364454769,9.904639271856512,-0.139257052,0.21251110956796165,0,0.10000000149011612,1.0348918437957764,9.939000129699707,7.4742354627233E-5,0,159.39999389648438,-86.912616,40.3886809,-66.875,4.8927100402420584E-5,-2.06E-04,-1.28E-04,-0.020567168,0.012927129,9.414757380388605E-4,-33.23487339,31.68108133,-27.99546152,9.904639271856512,-0.139257052,0.21251110956796165,Drive
184,0.020345067514956575,0.004351862,2.1210602186258557E-4,29.80740535736084,5.914071860313416,-1.03809799,-0.157583957,-0.00954058,-0.008548228,0.9874224604912174,-0.021539075,0.013874970819547918,0.31666276119287734,9.945125542798088,-0.133309842,0.21411697262699164,0,0.10816653817892075,1.0448321104049683,9.939000129699707,4.961018930771388E-5,0,159.39999389648438,-86.912616,40.3886809,-66.66666667,-3.41E-05,6.671876305244067E-5,-2.34E-04,-0.020650195,0.013199935025237138,8.347257350128397E-4,-33.3117334,31.71475341796875,-28.09794144,9.945125542798088,-0.133309842,0.21411697262699164,Drive
185,0.006384174,8.334751123363532E-4,-3.17E-04,29.900735301971437,5.861855883598327,-0.956845969,-0.156630486,-0.009511735,-0.008375974,0.9875758730092095,-0.021414591,0.013564557813614318,0.3147269498954699,9.957176838106323,-0.134099705,0.21290604133629104,0,0.09433981,1.0548732280731201,9.939000129699707,2.3805478122085333E-5,0,159.39999389648438,-86.912616,40.3886809,-67.125,-6.97E-05,-2.82E-05,-1.63E-04,-0.020685779,0.013105046103518564,9.058924059573453E-4,-33.21889137,31.66204939,-28.0165675,9.957176838106323,-0.134099705,0.21290604133629104,Drive
186,-0.017949586,-3.71E-04,2.2149237903576453E-4,29.752505264282227,5.934201860427857,-1.013697984,-0.155486111,-0.009495017,-0.008514623,0.9877556788111196,-0.021408983,0.013868493597629001,0.3124131522711041,9.917458974,-0.137978437,0.21323155819510037,0,0.10000000149011612,1.0648127794265747,9.939000129699707,9.096954272536095E-6,0,159.39999389648438,-86.912616,40.3886809,-68.77777778,3.706598914345925E-5,4.299654449037846E-5,-2.82E-04,-0.020579029,0.013176212783505037,7.872812894118714E-4,-33.36773144,31.734639320373535,-28.07366346,9.917458974,-0.137978437,0.21323155819510037,Drive
187,-0.010131067,0.001483474,-1.53E-04,29.877799339294434,5.8777158832550045,-0.855341973,-0.154255597,-0.009494166,-0.008632061,0.9879476132902126,-0.021426337,0.014127465579839587,0.3099250570662971,9.900524426432488,-0.138583343,0.2124617421655979,0,0.10000000149011612,1.0748435258865356,9.939000129699707,0.005043512,0,159.39999389648438,-86.912616,40.3886808,-68.25,4.892710266291227E-5,-1.47E-04,-2.34E-04,-0.020567168,0.012986435012403623,8.347257361430855E-4,-33.24219341,31.677909412384032,-27.91542948,9.900524426432488,-0.138583343,0.2124617421655979,Drive
188,0.001468566,8.105396211725995E-4,-0.001389726,29.787031326293945,5.905409865379333,-0.94952598,-0.15357045,-0.009586798,-0.008660623,0.9880531667505653,-0.021608415,0.014170272104008105,0.3085402308158504,9.903683866111978,-0.13941967,0.21297283152353416,0,0.10000000149011612,1.0345836877822876,9.939000129699707,0.001499142,0,158.89999389648438,-86.912616,40.3886809,-66.66666667,7.264932631108078E-5,-1.11E-04,-2.58E-04,-0.020543445,0.013022018334312924,8.1100351306004E-4,-33.33357143,31.705969409942625,-28.00912548,9.903683866111978,-0.13941967,0.21297283152353416,Drive
189,0.019350042620908867,0.00506103,1.244822752128527E-4,29.851447410583496,5.872347874641418,-0.971607977,-0.152599592,-0.009544756,-0.008516333,0.9882052592860843,-0.021467301,0.013919147066048626,0.3065709836274675,9.943272877665398,-0.133054298,0.21253143561985885,0,0.09433981,1.0446665287017822,9.937999725341797,0.001850613,0,158.89999389648438,-86.912616,40.3886809,-69.75,-5.78E-05,1.4974655655836596E-4,-3.41E-04,-0.020673917,0.013282962776358846,7.279757302914502E-4,-33.26769127,31.672785224914552,-28.03157358,9.943272877665398,-0.133054298,0.21253143561985885,Drive
190,0.00855907,0.002609122,0.001138192,29.830951347351075,5.937251877784729,-0.92854199,-0.151689821,-0.009523674,-0.008285021,0.9883474910143509,-0.021342481,0.013488072540285518,0.3047237193700179,9.958939468976363,-0.131753345,0.21318481717873544,0,0.10000000149011612,1.0545300245285034,9.937999725341797,0.001073207,0,158.89999389648438,-86.912616,40.3886809,-66.11111111,4.892710492340396E-5,6.671876587805528E-5,-2.58E-04,-0.020567168,0.013199935016195171,8.110035124949171E-4,-33.28879738,31.7357373,-27.98875137,9.958939468976363,-0.131753345,0.21318481717873544,Drive
191,-0.019076237,-8.71E-04,-4.17E-04,29.852179336547852,5.906629891395569,-0.934519981,-0.15057506,-0.009523118,-0.008385279,0.9885170895319718,-0.021356358,0.013710522146608967,0.30247083220344323,9.921008637807901,-0.136957153,0.2126243622268288,0,0.10000000149011612,1.0645718574523926,9.937999725341797,4.592831537593156E-4,0,158.89999389648438,-86.912616,40.3886809,-64.625,1.057235808380378E-4,2.3494142134530612E-5,-1.53E-04,-0.020510371,0.013156710326886522,9.162708755376606E-4,-33.26781338,31.70731140136719,-27.99460749,9.921008637807901,-0.136957153,0.2126243622268288,Drive
192,-0.009819262,4.104850361648115E-5,5.01040405440099E-4,29.834001502990724,5.9215138721466065,-0.849973984,-0.149841717,-0.009591476,-0.008533296,0.9886266016265721,-0.021525814,0.013998543337276839,0.3009920299631878,9.901128407820915,-0.138653037,0.2139688736026727,0,0.10000000149011612,1.0745739936828613,9.937999725341797,1.530489680590108E-4,0,158.89999389648438,-86.912616,40.3886809,-65.66666667,3.706598631784464E-5,-1.94E-04,-1.63E-04,-0.020579029,0.012938990565107285,9.058924020014848E-4,-33.28647915,31.72146329879761,-27.90981747,9.901128407820915,-0.138653037,0.2139688736026727,Drive
193,-4.13E-04,5.622132889275412E-4,-1.73E-04,29.82899942398071,5.881985883712769,-0.975145981,-0.148808444,-0.009604818,-0.008587471,0.9887820545909474,-0.021553733,0.014124176,0.29890360299823354,9.901987937,-0.139257051,0.21338518651075733,0,0.09433981,1.0333956480026245,9.937999725341797,3.456800914136693E-5,0,158.89999389648438,-86.912616,40.3886809,-68.11111111,7.264932857157247E-5,1.9274315756103656E-5,-1.99E-04,-0.020543445,0.013152490568898835,8.703090687897237E-4,-33.29135918,31.683521366119386,-28.03486752,9.901987937,-0.139257051,0.21338518651075733,Drive
